"movie_id","genre"
1631,"动作"
1631,"惊悚"
1631,"冒险"
1632,"剧情"
1632,"动作"
1632,"惊悚"
1632,"战争"
1633,"剧情"
1633,"悬疑"
1633,"惊悚"
1633,"恐怖"
1634,"剧情"
1634,"传记"
1635,"剧情"
1636,"剧情"
1636,"惊悚"
1637,"剧情"
1637,"动作"
1637,"惊悚"
1637,"犯罪"
1638,"剧情"
1638,"爱情"
1639,"剧情"
1639,"喜剧"
1639,"爱情"
1639,"惊悚"
1639,"传记"
1639,"犯罪"
1640,"剧情"
1640,"爱情"
1641,"剧情"
1641,"惊悚"
1641,"传记"
1642,"剧情"
1642,"犯罪"
1643,"悬疑"
1643,"惊悚"
1643,"犯罪"
1644,"剧情"
1644,"喜剧"
1645,"惊悚"
1645,"犯罪"
1645,"黑色电影"
1646,"剧情"
1646,"喜剧"
1646,"同性"
1647,"惊悚"
1647,"恐怖"
1648,"喜剧"
1648,"爱情"
1648,"犯罪"
1649,"剧情"
1649,"喜剧"
1650,"剧情"
1650,"爱情"
1651,"科幻"
1651,"动画"
1652,"剧情"
1652,"惊悚"
1652,"犯罪"
1653,"动作"
1653,"恐怖"
1654,"剧情"
1654,"爱情"
1654,"悬疑"
1654,"情色"
1655,"爱情"
1656,"剧情"
1656,"西部"
1657,"喜剧"
1657,"动作"
1658,"剧情"
1658,"爱情"
1659,"剧情"
1659,"悬疑"
1659,"犯罪"
1660,"剧情"
1660,"爱情"
1660,"悬疑"
1661,"爱情"
1661,"悬疑"
1662,"爱情"
1662,"犯罪"
1663,"犯罪"
1664,"爱情"
1665,"剧情"
1665,"爱情"
1666,"剧情"
1666,"喜剧"
1666,"动作"
1667,"剧情"
1667,"悬疑"
1667,"惊悚"
1668,"剧情"
1668,"同性"
1669,"喜剧"
1669,"动作"
1670,"喜剧"
1670,"恐怖"
1671,"剧情"
1671,"悬疑"
1671,"惊悚"
1671,"恐怖"
1672,"动作"
1672,"冒险"
1672,"武侠"
1673,"剧情"
1673,"动作"
1673,"惊悚"
1674,"爱情"
1674,"悬疑"
1675,"剧情"
1675,"同性"
1676,"悬疑"
1676,"恐怖"
1677,"剧情"
1677,"爱情"
1677,"西部"
1678,"剧情"
1678,"惊悚"
1679,"剧情"
1679,"悬疑"
1679,"惊悚"
1679,"犯罪"
1680,"剧情"
1680,"悬疑"
1680,"惊悚"
1680,"犯罪"
1680,"黑色电影"
1681,"惊悚"
1681,"犯罪"
1682,"剧情"
1682,"同性"
1683,"惊悚"
1684,"动作"
1684,"惊悚"
1684,"犯罪"
1685,"剧情"
1685,"爱情"
1686,"剧情"
1686,"爱情"
1686,"惊悚"
1687,"剧情"
1687,"传记"
1687,"犯罪"
1688,"剧情"
1688,"悬疑"
1688,"惊悚"
1689,"剧情"
1689,"同性"
1690,"剧情"
1690,"爱情"
1690,"悬疑"
1691,"喜剧"
1691,"动作"
1692,"剧情"
1692,"动作"
1692,"犯罪"
1693,"动画"
1694,"剧情"
1694,"惊悚"
1694,"情色"
1695,"动作"
1695,"惊悚"
1695,"犯罪"
1696,"剧情"
1696,"惊悚"
1696,"战争"
1697,"剧情"
1697,"情色"
1698,"剧情"
1698,"动作"
1698,"惊悚"
1698,"历史"
1698,"战争"
1699,"喜剧"
1699,"动作"
1699,"战争"
1700,"喜剧"
1700,"动作"
1700,"战争"
1701,"剧情"
1701,"动作"
1701,"犯罪"
1702,"剧情"
1702,"犯罪"
1703,"剧情"
1703,"动作"
1703,"犯罪"
1704,"动作"
1704,"犯罪"
1705,"喜剧"
1705,"奇幻"
1706,"喜剧"
1706,"冒险"
1707,"剧情"
1707,"科幻"
1707,"犯罪"
1708,"喜剧"
1708,"爱情"
1708,"歌舞"
1709,"惊悚"
1709,"恐怖"
1710,"动作"
1710,"科幻"
1710,"恐怖"
1710,"冒险"
1711,"动作"
1711,"科幻"
1712,"动作"
1712,"科幻"
1712,"冒险"
1713,"动作"
1713,"科幻"
1713,"冒险"
1714,"动作"
1714,"科幻"
1714,"冒险"
1715,"动作"
1715,"科幻"
1715,"冒险"
1716,"动作"
1716,"科幻"
1716,"动画"
1716,"冒险"
1717,"喜剧"
1718,"剧情"
1718,"喜剧"
1718,"动画"
1719,"喜剧"
1719,"奇幻"
1720,"喜剧"
1720,"奇幻"
1721,"剧情"
1721,"动作"
1721,"犯罪"
1721,"冒险"
1722,"剧情"
1722,"科幻"
1722,"恐怖"
1723,"喜剧"
1723,"科幻"
1723,"动画"
1724,"动作"
1724,"科幻"
1724,"惊悚"
1724,"犯罪"
1725,"剧情"
1725,"动作"
1725,"惊悚"
1725,"犯罪"
1726,"动作"
1726,"悬疑"
1726,"犯罪"
1727,"恐怖"
1728,"科幻"
1728,"恐怖"
1729,"科幻"
1729,"恐怖"
1730,"喜剧"
1730,"动画"
1730,"家庭"
1730,"奇幻"
1730,"冒险"
1731,"剧情"
1731,"爱情"
1732,"喜剧"
1732,"动作"
1733,"剧情"
1733,"喜剧"
1733,"惊悚"
1733,"恐怖"
1734,"爱情"
1734,"恐怖"
1735,"剧情"
1735,"惊悚"
1735,"犯罪"
1736,"动作"
1736,"犯罪"
1737,"动作"
1737,"惊悚"
1738,"爱情"
1738,"惊悚"
1739,"爱情"
1739,"奇幻"
1739,"冒险"
1739,"古装"
1740,"动作"
1740,"奇幻"
1740,"古装"
1741,"科幻"
1741,"动画"
1741,"悬疑"
1742,"动作"
1742,"冒险"
1743,"动作"
1743,"冒险"
1744,"动作"
1744,"冒险"
1745,"剧情"
1745,"动作"
1745,"战争"
1745,"奇幻"
1746,"喜剧"
1746,"惊悚"
1746,"恐怖"
1747,"剧情"
1747,"音乐"
1747,"传记"
1748,"传记"
1748,"历史"
1748,"古装"
1749,"剧情"
1749,"动作"
1750,"剧情"
1750,"动作"
1751,"动作"
1751,"犯罪"
1752,"剧情"
1753,"剧情"
1753,"历史"
1753,"战争"
1754,"剧情"
1754,"悬疑"
1754,"犯罪"
1755,"悬疑"
1755,"犯罪"
1756,"惊悚"
1756,"恐怖"
1757,"剧情"
1757,"爱情"
1757,"恐怖"
1757,"奇幻"
1757,"古装"
1758,"剧情"
1758,"爱情"
1758,"悬疑"
1758,"恐怖"
1758,"犯罪"
1759,"剧情"
1759,"爱情"
1759,"传记"
1760,"剧情"
1760,"科幻"
1761,"剧情"
1761,"历史"
1762,"剧情"
1762,"爱情"
1762,"传记"
1762,"历史"
1763,"剧情"
1763,"爱情"
1763,"同性"
1764,"剧情"
1764,"同性"
1764,"家庭"
1765,"剧情"
1765,"爱情"
1765,"同性"
1766,"剧情"
1766,"爱情"
1766,"同性"
1766,"家庭"
1767,"剧情"
1767,"爱情"
1768,"剧情"
1768,"爱情"
1769,"爱情"
1770,"剧情"
1770,"爱情"
1771,"剧情"
1771,"传记"
1772,"剧情"
1772,"犯罪"
1773,"剧情"
1774,"剧情"
1774,"惊悚"
1774,"家庭"
1774,"奇幻"
1775,"剧情"
1775,"爱情"
1775,"情色"
1776,"剧情"
1776,"历史"
1777,"剧情"
1777,"动作"
1777,"惊悚"
1777,"冒险"
1778,"剧情"
1778,"奇幻"
1778,"冒险"
1779,"动作"
1779,"科幻"
1779,"奇幻"
1779,"冒险"
1780,"喜剧"
1780,"动作"
1780,"惊悚"
1780,"恐怖"
1781,"动作"
1781,"惊悚"
1781,"冒险"
1782,"喜剧"
1782,"动画"
1782,"冒险"
1783,"喜剧"
1783,"动作"
1783,"爱情"
1784,"剧情"
1784,"传记"
1784,"冒险"
1785,"剧情"
1785,"传记"
1786,"喜剧"
1786,"冒险"
1787,"剧情"
1787,"爱情"
1788,"剧情"
1788,"动作"
1788,"传记"
1788,"历史"
1789,"动作"
1789,"传记"
1789,"历史"
1790,"剧情"
1790,"动作"
1790,"传记"
1790,"历史"
1791,"动作"
1792,"剧情"
1792,"动作"
1792,"犯罪"
1793,"剧情"
1793,"动作"
1793,"传记"
1794,"动画"
1794,"家庭"
1794,"冒险"
1795,"剧情"
1795,"惊悚"
1795,"犯罪"
1796,"惊悚"
1796,"犯罪"
1797,"喜剧"
1797,"爱情"
1798,"喜剧"
1798,"爱情"
1799,"剧情"
1799,"爱情"
1799,"同性"
1799,"传记"
1800,"剧情"
1800,"爱情"
1800,"歌舞"
1801,"歌舞"
1802,"喜剧"
1803,"喜剧"
1803,"音乐"
1803,"脱口秀"
1804,"喜剧"
1804,"动画"
1804,"家庭"
1805,"喜剧"
1805,"同性"
1805,"犯罪"
1806,"喜剧"
1806,"爱情"
1807,"剧情"
1807,"爱情"
1807,"同性"
1808,"喜剧"
1808,"同性"
1808,"家庭"
1809,"喜剧"
1809,"同性"
1809,"歌舞"
1810,"剧情"
1810,"爱情"
1811,"科幻"
1811,"悬疑"
1811,"惊悚"
1812,"剧情"
1812,"爱情"
1812,"同性"
1813,"剧情"
1813,"动作"
1814,"剧情"
1814,"爱情"
1814,"同性"
1814,"传记"
1815,"剧情"
1815,"喜剧"
1815,"爱情"
1815,"同性"
1816,"剧情"
1816,"爱情"
1816,"科幻"
1817,"剧情"
1817,"情色"
1817,"同性"
1818,"剧情"
1818,"悬疑"
1818,"犯罪"
1819,"动作"
1819,"惊悚"
1819,"犯罪"
1820,"剧情"
1820,"悬疑"
1820,"犯罪"
1821,"喜剧"
1821,"动画"
1821,"悬疑"
1821,"犯罪"
1821,"冒险"
1822,"动画"
1822,"悬疑"
1822,"冒险"
1823,"动画"
1823,"悬疑"
1824,"动画"
1824,"悬疑"
1825,"动作"
1825,"动画"
1825,"悬疑"
1826,"动画"
1826,"悬疑"
1826,"犯罪"
1827,"喜剧"
1827,"动画"
1827,"悬疑"
1827,"家庭"
1827,"冒险"
1828,"动画"
1828,"悬疑"
1829,"动画"
1829,"悬疑"
1830,"剧情"
1830,"动画"
1831,"动画"
1831,"悬疑"
1832,"动画"
1832,"悬疑"
1833,"剧情"
1833,"动画"
1833,"悬疑"
1833,"犯罪"
1833,"冒险"
1834,"动画"
1834,"悬疑"
1835,"动作"
1835,"动画"
1836,"动画"
1836,"悬疑"
1837,"动画"
1837,"悬疑"
1838,"剧情"
1838,"动画"
1838,"悬疑"
1839,"动画"
1839,"悬疑"
1840,"动画"
1840,"悬疑"
1840,"冒险"
1841,"动画"
1841,"悬疑"
1841,"犯罪"
1841,"冒险"
1842,"动画"
1842,"悬疑"
1842,"冒险"
1843,"动作"
1843,"动画"
1843,"悬疑"
1843,"惊悚"
1844,"动画"
1844,"悬疑"
1845,"动画"
1845,"悬疑"
1846,"剧情"
1846,"爱情"
1847,"动作"
1847,"爱情"
1847,"武侠"
1847,"古装"
1848,"剧情"
1848,"喜剧"
1848,"爱情"
1848,"歌舞"
1848,"家庭"
1849,"剧情"
1850,"爱情"
1851,"科幻"
1851,"灾难"
1852,"剧情"
1852,"情色"
1852,"历史"
1853,"剧情"
1853,"爱情"
1854,"悬疑"
1854,"惊悚"
1855,"悬疑"
1855,"惊悚"
1856,"剧情"
1856,"喜剧"
1856,"家庭"
1857,"剧情"
1857,"喜剧"
1857,"同性"
1857,"家庭"
1858,"剧情"
1858,"爱情"
1859,"爱情"
1860,"剧情"
1860,"动作"
1861,"战争"
1862,"剧情"
1862,"爱情"
1862,"同性"
1863,"爱情"
1864,"悬疑"
1864,"惊悚"
1864,"恐怖"
1865,"剧情"
1865,"传记"
1865,"历史"
1866,"剧情"
1866,"爱情"
1866,"动画"
1867,"爱情"
1867,"音乐"
1868,"剧情"
1869,"剧情"
1869,"爱情"
1870,"剧情"
1871,"剧情"
1871,"悬疑"
1872,"剧情"
1872,"喜剧"
1873,"剧情"
1873,"传记"
1874,"剧情"
1874,"动作"
1874,"冒险"
1875,"剧情"
1875,"传记"
1876,"剧情"
1876,"历史"
1876,"奇幻"
1877,"喜剧"
1877,"动作"
1877,"恐怖"
1878,"爱情"
1878,"惊悚"
1879,"恐怖"
1879,"奇幻"
1880,"恐怖"
1880,"音乐"
1880,"奇幻"
1881,"爱情"
1881,"恐怖"
1881,"奇幻"
1882,"动作"
1882,"动画"
1882,"悬疑"
1882,"恐怖"
1882,"奇幻"
1882,"冒险"
1883,"动作"
1883,"惊悚"
1883,"恐怖"
1883,"奇幻"
1884,"喜剧"
1884,"恐怖"
1884,"奇幻"
1885,"剧情"
1885,"爱情"
1885,"同性"
1885,"家庭"
1886,"剧情"
1886,"悬疑"
1886,"惊悚"
1887,"喜剧"
1887,"爱情"
1888,"剧情"
1888,"爱情"
1889,"剧情"
1889,"动作"
1889,"传记"
1889,"历史"
1889,"古装"
1890,"剧情"
1890,"传记"
1890,"犯罪"
1891,"剧情"
1891,"悬疑"
1892,"爱情"
1892,"动画"
1893,"喜剧"
1894,"剧情"
1894,"传记"
1895,"剧情"
1895,"历史"
1896,"剧情"
1896,"爱情"
1896,"音乐"
1897,"剧情"
1897,"爱情"
1897,"同性"
1898,"剧情"
1898,"爱情"
1899,"剧情"
1899,"音乐"
1900,"剧情"
1901,"剧情"
1901,"爱情"
1902,"剧情"
1902,"爱情"
1903,"喜剧"
1903,"爱情"
1904,"动画"
1905,"动画"
1905,"奇幻"
1906,"动画"
1907,"剧情"
1907,"惊悚"
1907,"犯罪"
1908,"动画"
1909,"爱情"
1909,"科幻"
1910,"剧情"
1910,"喜剧"
1910,"犯罪"
1911,"剧情"
1911,"音乐"
1912,"剧情"
1912,"喜剧"
1912,"爱情"
1912,"同性"
1912,"家庭"
1913,"剧情"
1914,"剧情"
1914,"爱情"
1914,"运动"
1915,"动作"
1915,"西部"
1916,"剧情"
1916,"喜剧"
1916,"爱情"
1917,"动画"
1918,"剧情"
1918,"动作"
1919,"剧情"
1919,"动作"
1920,"剧情"
1920,"爱情"
1920,"历史"
1921,"剧情"
1921,"恐怖"
1922,"悬疑"
1922,"恐怖"
1923,"悬疑"
1923,"恐怖"
1924,"悬疑"
1924,"恐怖"
1925,"恐怖"
1926,"恐怖"
1927,"悬疑"
1927,"恐怖"
1928,"恐怖"
1929,"悬疑"
1929,"恐怖"
1930,"恐怖"
1931,"恐怖"
1932,"恐怖"
1933,"剧情"
1933,"喜剧"
1933,"音乐"
1934,"剧情"
1934,"喜剧"
1934,"爱情"
1935,"剧情"
1935,"爱情"
1935,"奇幻"
1936,"喜剧"
1936,"动作"
1936,"爱情"
1936,"犯罪"
1937,"剧情"
1937,"爱情"
1937,"奇幻"
1938,"喜剧"
1938,"爱情"
1939,"剧情"
1939,"音乐"
1940,"剧情"
1940,"动画"
1941,"科幻"
1941,"动画"
1941,"冒险"
1942,"动画"
1942,"冒险"
1943,"科幻"
1943,"动画"
1943,"冒险"
1944,"动画"
1945,"剧情"
1945,"动画"
1945,"冒险"
1946,"动画"
1946,"冒险"
1947,"科幻"
1947,"动画"
1947,"冒险"
1948,"剧情"
1948,"科幻"
1949,"科幻"
1949,"动画"
1949,"冒险"
1950,"动画"
1951,"科幻"
1951,"动画"
1951,"冒险"
1952,"科幻"
1952,"动画"
1952,"冒险"
1953,"剧情"
1953,"动画"
1954,"科幻"
1954,"动画"
1954,"冒险"
1955,"动画"
1956,"动画"
1956,"奇幻"
1956,"冒险"
1957,"动画"
1958,"动画"
1959,"动画"
1959,"冒险"
1960,"动画"
1961,"奇幻"
1961,"冒险"
1962,"奇幻"
1962,"冒险"
1963,"奇幻"
1963,"冒险"
1964,"奇幻"
1964,"冒险"
1965,"剧情"
1965,"奇幻"
1965,"冒险"
1966,"悬疑"
1966,"奇幻"
1966,"冒险"
1967,"奇幻"
1967,"冒险"
1968,"奇幻"
1968,"冒险"
1969,"爱情"
1969,"动画"
1969,"奇幻"
1969,"冒险"
1970,"喜剧"
1971,"剧情"
1971,"战争"
1972,"剧情"
1972,"爱情"
1973,"剧情"
1973,"历史"
1973,"战争"
1974,"剧情"
1974,"惊悚"
1974,"犯罪"
1975,"剧情"
1976,"剧情"
1976,"传记"
1976,"历史"
1976,"冒险"
1977,"剧情"
1977,"同性"
1978,"剧情"
1978,"喜剧"
1979,"动作"
1979,"科幻"
1979,"冒险"
1979,"灾难"
1980,"动作"
1980,"科幻"
1980,"冒险"
1980,"灾难"
1981,"动作"
1981,"科幻"
1981,"动画"
1982,"动作"
1982,"科幻"
1982,"动画"
1983,"动作"
1983,"科幻"
1983,"动画"
1984,"剧情"
1984,"爱情"
1984,"冒险"
1985,"剧情"
1985,"爱情"
1986,"剧情"
1986,"喜剧"
1986,"动画"
1986,"奇幻"
1987,"动画"
1987,"奇幻"
1987,"冒险"
1988,"剧情"
1988,"喜剧"
1989,"剧情"
1989,"悬疑"
1989,"恐怖"
1990,"悬疑"
1990,"惊悚"
1990,"恐怖"
1991,"喜剧"
1991,"爱情"
1991,"歌舞"
1992,"剧情"
1992,"惊悚"
1992,"同性"
1993,"动作"
1994,"剧情"
1994,"爱情"
1994,"历史"
1995,"剧情"
1995,"爱情"
1995,"奇幻"
1996,"喜剧"
1996,"爱情"
1997,"剧情"
1997,"喜剧"
1997,"犯罪"
1998,"剧情"
1998,"悬疑"
1998,"惊悚"
1998,"犯罪"
1999,"喜剧"
1999,"动作"
1999,"悬疑"
2000,"喜剧"
2000,"动作"
2000,"悬疑"
2001,"喜剧"
2001,"爱情"
2001,"古装"
2002,"喜剧"
2002,"古装"
2003,"动作"
2004,"剧情"
2004,"历史"
2004,"灾难"
2005,"剧情"
2005,"喜剧"
2005,"爱情"
2006,"剧情"
2007,"剧情"
2008,"剧情"
2008,"爱情"
2008,"家庭"
2009,"剧情"
2009,"爱情"
2009,"奇幻"
2010,"剧情"
2010,"惊悚"
2010,"犯罪"
2011,"喜剧"
2012,"剧情"
2013,"爱情"
2013,"悬疑"
2013,"犯罪"
2014,"喜剧"
2014,"歌舞"
2015,"动画"
2015,"奇幻"
2016,"剧情"
2016,"爱情"
2016,"传记"
2017,"剧情"
2017,"爱情"
2017,"犯罪"
2018,"剧情"
2018,"动作"
2018,"惊悚"
2018,"犯罪"
2019,"剧情"
2019,"历史"
2019,"战争"
2020,"剧情"
2020,"动作"
2020,"惊悚"
2020,"犯罪"
2021,"动作"
2021,"爱情"
2021,"武侠"
2021,"古装"
2022,"剧情"
2022,"喜剧"
2022,"爱情"
2023,"剧情"
2023,"喜剧"
2023,"爱情"
2023,"同性"
2023,"家庭"
2024,"喜剧"
2024,"爱情"
2025,"剧情"
2025,"爱情"
2025,"同性"
2026,"喜剧"
2026,"动画"
2027,"喜剧"
2027,"动画"
2027,"家庭"
2027,"冒险"
2028,"喜剧"
2028,"动画"
2028,"儿童"
2028,"冒险"
2029,"喜剧"
2029,"动画"
2029,"儿童"
2030,"喜剧"
2030,"动画"
2030,"家庭"
2030,"奇幻"
2030,"冒险"
2031,"动画"
2031,"儿童"
2032,"喜剧"
2032,"动画"
2032,"家庭"
2032,"奇幻"
2032,"冒险"
2033,"剧情"
2033,"喜剧"
2034,"剧情"
2034,"冒险"
2035,"剧情"
2035,"喜剧"
2035,"冒险"
2036,"喜剧"
2036,"儿童"
2036,"奇幻"
2037,"剧情"
2037,"动画"
2037,"冒险"
2038,"喜剧"
2038,"动作"
2039,"动作"
2039,"惊悚"
2039,"犯罪"
2040,"剧情"
2040,"动作"
2040,"科幻"
2040,"恐怖"
2040,"犯罪"
2041,"剧情"
2041,"喜剧"
2042,"剧情"
2043,"喜剧"
2044,"喜剧"
2045,"喜剧"
2045,"惊悚"
2046,"剧情"
2046,"悬疑"
2047,"悬疑"
2047,"惊悚"
2047,"恐怖"
2048,"喜剧"
2048,"爱情"
2048,"惊悚"
2048,"音乐"
2048,"犯罪"
2049,"惊悚"
2050,"剧情"
2050,"动作"
2051,"剧情"
2051,"悬疑"
2051,"犯罪"
2052,"惊悚"
2052,"恐怖"
2052,"犯罪"
2053,"惊悚"
2053,"犯罪"
2054,"剧情"
2054,"喜剧"
2054,"爱情"
2055,"喜剧"
2056,"剧情"
2056,"同性"
2057,"剧情"
2057,"惊悚"
2057,"恐怖"
2058,"剧情"
2058,"动作"
2058,"悬疑"
2058,"惊悚"
2058,"犯罪"
2059,"剧情"
2059,"音乐"
2060,"剧情"
2060,"动作"
2060,"奇幻"
2061,"喜剧"
2061,"爱情"
2062,"动作"
2062,"爱情"
2062,"悬疑"
2062,"武侠"
2062,"古装"
2063,"动作"
2063,"悬疑"
2063,"奇幻"
2063,"武侠"
2063,"古装"
2064,"动作"
2064,"爱情"
2064,"悬疑"
2064,"武侠"
2064,"古装"
2065,"剧情"
2065,"喜剧"
2066,"动画"
2067,"剧情"
2068,"剧情"
2068,"爱情"
2068,"音乐"
2069,"爱情"
2070,"剧情"
2070,"战争"
2070,"冒险"
2071,"剧情"
2071,"犯罪"
2072,"喜剧"
2072,"科幻"
2072,"动画"
2072,"家庭"
2072,"冒险"
2073,"剧情"
2073,"喜剧"
2073,"爱情"
2073,"同性"
2074,"剧情"
2074,"喜剧"
2075,"喜剧"
2075,"科幻"
2075,"冒险"
2076,"喜剧"
2076,"科幻"
2076,"冒险"
2077,"喜剧"
2077,"科幻"
2077,"西部"
2077,"冒险"
2078,"剧情"
2078,"爱情"
2078,"科幻"
2078,"冒险"
2079,"剧情"
2079,"爱情"
2080,"剧情"
2080,"爱情"
2081,"爱情"
2081,"奇幻"
2082,"剧情"
2082,"家庭"
2082,"犯罪"
2083,"剧情"
2083,"喜剧"
2083,"悬疑"
2083,"犯罪"
2084,"科幻"
2084,"动画"
2084,"惊悚"
2084,"奇幻"
2085,"剧情"
2085,"冒险"
2086,"悬疑"
2086,"惊悚"
2087,"剧情"
2087,"悬疑"
2087,"犯罪"
2088,"惊悚"
2088,"恐怖"
2089,"喜剧"
2089,"恐怖"
2089,"奇幻"
2090,"剧情"
2090,"家庭"
2090,"奇幻"
2090,"运动"
2091,"喜剧"
2091,"犯罪"
2092,"动画"
2093,"剧情"
2093,"传记"
2094,"喜剧"
2094,"科幻"
2094,"悬疑"
2095,"喜剧"
2095,"惊悚"
2096,"剧情"
2096,"喜剧"
2097,"动作"
2097,"惊悚"
2097,"犯罪"
2098,"剧情"
2098,"历史"
2098,"战争"
2099,"喜剧"
2099,"动作"
2100,"剧情"
2100,"动作"
2100,"惊悚"
2101,"剧情"
2101,"动作"
2101,"惊悚"
2102,"动作"
2102,"悬疑"
2102,"惊悚"
2102,"冒险"
2103,"喜剧"
2103,"动作"
2103,"悬疑"
2103,"惊悚"
2103,"冒险"
2104,"剧情"
2105,"剧情"
2105,"悬疑"
2105,"惊悚"
2106,"剧情"
2106,"传记"
2106,"历史"
2107,"喜剧"
2107,"犯罪"
2108,"动画"
2108,"奇幻"
2109,"剧情"
2109,"惊悚"
2110,"剧情"
2110,"传记"
2110,"历史"
2111,"剧情"
2111,"历史"
2111,"战争"
2112,"剧情"
2112,"家庭"
2113,"剧情"
2113,"动作"
2113,"科幻"
2114,"剧情"
2114,"动作"
2114,"科幻"
2115,"剧情"
2115,"动作"
2115,"科幻"
2116,"剧情"
2116,"爱情"
2116,"动画"
2117,"剧情"
2117,"爱情"
2118,"剧情"
2118,"科幻"
2118,"惊悚"
2119,"动作"
2119,"爱情"
2119,"武侠"
2119,"古装"
2120,"奇幻"
2120,"冒险"
2121,"剧情"
2121,"悬疑"
2122,"喜剧"
2122,"悬疑"
2123,"喜剧"
2123,"悬疑"
2123,"犯罪"
2124,"爱情"
2124,"悬疑"
2125,"剧情"
2125,"喜剧"
2125,"爱情"
2125,"奇幻"
2126,"剧情"
2126,"爱情"
2126,"情色"
2127,"喜剧"
2127,"爱情"
2127,"冒险"
2128,"喜剧"
2128,"爱情"
2129,"剧情"
2129,"传记"
2130,"剧情"
2130,"喜剧"
2131,"剧情"
2131,"动画"
2132,"剧情"
2132,"动画"
2132,"奇幻"
2133,"剧情"
2133,"传记"
2133,"历史"
2133,"战争"
2134,"剧情"
2134,"战争"
2135,"剧情"
2135,"传记"
2135,"历史"
2135,"犯罪"
2136,"剧情"
2136,"动作"
2136,"惊悚"
2136,"战争"
2136,"犯罪"
2137,"剧情"
2137,"传记"
2137,"历史"
2138,"剧情"
2138,"犯罪"
2139,"剧情"
2139,"传记"
2140,"动作"
2140,"爱情"
2141,"动画"
2142,"动作"
2142,"奇幻"
2142,"冒险"
2143,"剧情"
2143,"爱情"
2144,"悬疑"
2144,"恐怖"
2144,"奇幻"
2145,"剧情"
2146,"剧情"
2146,"同性"
2146,"传记"
2147,"剧情"
2147,"家庭"
2147,"奇幻"
2148,"剧情"
2148,"喜剧"
2148,"传记"
2149,"剧情"
2149,"喜剧"
2149,"犯罪"
2150,"动画"
2150,"音乐"
2150,"奇幻"
2151,"喜剧"
2152,"喜剧"
2152,"家庭"
2152,"奇幻"
2153,"剧情"
2153,"悬疑"
2153,"犯罪"
2154,"喜剧"
2154,"家庭"
2154,"奇幻"
2155,"恐怖"
2156,"剧情"
2156,"动画"
2156,"家庭"
2156,"奇幻"
2157,"剧情"
2157,"悬疑"
2157,"惊悚"
2158,"爱情"
2159,"喜剧"
2159,"爱情"
2160,"剧情"
2160,"爱情"
2161,"剧情"
2161,"爱情"
2162,"剧情"
2162,"爱情"
2163,"剧情"
2163,"动作"
2163,"悬疑"
2163,"惊悚"
2164,"剧情"
2164,"爱情"
2164,"悬疑"
2165,"悬疑"
2165,"惊悚"
2166,"剧情"
2166,"悬疑"
2166,"惊悚"
2167,"剧情"
2168,"剧情"
2168,"冒险"
2169,"剧情"
2169,"动画"
2169,"战争"
2170,"剧情"
2170,"惊悚"
2170,"犯罪"
2171,"剧情"
2171,"爱情"
2171,"惊悚"
2172,"剧情"
2172,"战争"
2173,"惊悚"
2173,"恐怖"
2174,"剧情"
2174,"动画"
2174,"恐怖"
2175,"科幻"
2175,"动画"
2175,"惊悚"
2176,"剧情"
2176,"喜剧"
2176,"爱情"
2176,"惊悚"
2176,"犯罪"
2177,"剧情"
2177,"家庭"
2178,"动作"
2178,"科幻"
2178,"冒险"
2179,"动作"
2179,"科幻"
2179,"冒险"
2180,"科幻"
2180,"惊悚"
2180,"灾难"
2181,"动作"
2181,"科幻"
2181,"冒险"
2182,"剧情"
2182,"传记"
2182,"历史"
2183,"动画"
2183,"奇幻"
2183,"冒险"
2184,"剧情"
2184,"历史"
2184,"犯罪"
2185,"剧情"
2185,"动作"
2185,"奇幻"
2185,"冒险"
2186,"恐怖"
2187,"悬疑"
2187,"惊悚"
2188,"惊悚"
2188,"恐怖"
2189,"喜剧"
2189,"动画"
2189,"冒险"
2190,"喜剧"
2190,"动作"
2190,"惊悚"
2190,"恐怖"
2190,"奇幻"
2190,"冒险"
2190,"武侠"
2191,"恐怖"
2192,"动作"
2192,"奇幻"
2192,"冒险"
2193,"动作"
2193,"奇幻"
2193,"冒险"
2194,"动作"
2194,"奇幻"
2194,"冒险"
2195,"剧情"
2195,"情色"
2196,"剧情"
2196,"动作"
2196,"惊悚"
2197,"剧情"
2197,"爱情"
2197,"历史"
2198,"惊悚"
2198,"恐怖"
2199,"剧情"
2199,"家庭"
2199,"儿童"
2200,"剧情"
2200,"喜剧"
2201,"剧情"
2201,"科幻"
2201,"惊悚"
2202,"科幻"
2202,"家庭"
2202,"儿童"
2202,"冒险"
2203,"剧情"
2203,"爱情"
2203,"悬疑"
2204,"喜剧"
2204,"同性"
2205,"剧情"
2205,"动作"
2205,"犯罪"
2206,"剧情"
2206,"历史"
2206,"战争"
2207,"剧情"
2207,"传记"
2207,"战争"
2208,"剧情"
2208,"喜剧"
2208,"情色"
2208,"同性"
2209,"惊悚"
2209,"犯罪"
2210,"喜剧"
2211,"喜剧"
2211,"爱情"
2212,"剧情"
2212,"犯罪"
2212,"运动"
2213,"剧情"
2213,"喜剧"
2213,"动作"
2213,"爱情"
2214,"剧情"
2214,"悬疑"
2214,"恐怖"
2215,"喜剧"
2216,"喜剧"
2216,"动作"
2216,"悬疑"
2216,"犯罪"
2217,"剧情"
2217,"爱情"
2217,"犯罪"
